metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
browser_data_sent,1747149400,219.000000,,,,,,GET,https://connect.facebook.net/en_US/fbevents.js,,ui_guest_checkout,,,,,https://connect.facebook.net/en_US/fbevents.js,resource_type=Script,
browser_data_sent,1747149400,222.000000,,,,,,GET,https://analytics.tiktok.com/i18n/pixel/events.js?sdkid=CVS3NLBC77U1I0OC1U30&lib=ttq,,ui_guest_checkout,,,,,https://analytics.tiktok.com/i18n/pixel/events.js?sdkid=CVS3NLBC77U1I0OC1U30&lib=ttq,resource_type=Script,
browser_data_sent,1747149400,216.000000,,,,,,GET,https://www.clarity.ms/tag/reujvf2abw,,ui_guest_checkout,,,,,https://www.clarity.ms/tag/reujvf2abw,resource_type=Script,
browser_data_sent,1747149400,280.000000,,,,,,GET,https://chimpstatic.com/mcjs-connected/js/users/8277098d5ed070a85091d546c/b88a1d596847f0fb943d5f6e8.js,,ui_guest_checkout,,,,,https://chimpstatic.com/mcjs-connected/js/users/8277098d5ed070a85091d546c/b88a1d596847f0fb943d5f6e8.js,resource_type=Script,
vus,1747149401,1.000000,,,,,,,,,,,,,,,,
vus_max,1747149401,1.000000,,,,,,,,,,,,,,,,
browser_http_req_duration,1747149401,280.754000,,,,,,GET,https://d1aqw5mz0wngqe.cloudfront.net/assets/placeholder_mobile-b378b336213099fe4430dbd2144eae8d9ee1ff1408b6a3eb5cd593392f7fb91c.gif,h2,ui_guest_checkout,,200,,,https://d1aqw5mz0wngqe.cloudfront.net/assets/placeholder_mobile-b378b336213099fe4430dbd2144eae8d9ee1ff1408b6a3eb5cd593392f7fb91c.gif,resource_type=Image&from_service_worker=false&from_prefetch_cache=false&from_cache=false,
browser_data_received,1747149401,1544.000000,,,,,,GET,https://d1aqw5mz0wngqe.cloudfront.net/assets/placeholder_mobile-b378b336213099fe4430dbd2144eae8d9ee1ff1408b6a3eb5cd593392f7fb91c.gif,h2,ui_guest_checkout,,200,,,https://d1aqw5mz0wngqe.cloudfront.net/assets/placeholder_mobile-b378b336213099fe4430dbd2144eae8d9ee1ff1408b6a3eb5cd593392f7fb91c.gif,resource_type=Image&from_service_worker=false&from_cache=false&from_prefetch_cache=false,
browser_http_req_failed,1747149401,0.000000,,,,,,GET,https://d1aqw5mz0wngqe.cloudfront.net/assets/placeholder_mobile-b378b336213099fe4430dbd2144eae8d9ee1ff1408b6a3eb5cd593392f7fb91c.gif,h2,ui_guest_checkout,,200,,,https://d1aqw5mz0wngqe.cloudfront.net/assets/placeholder_mobile-b378b336213099fe4430dbd2144eae8d9ee1ff1408b6a3eb5cd593392f7fb91c.gif,from_cache=false&resource_type=Image&from_service_worker=false&from_prefetch_cache=false,
browser_data_sent,1747149401,766.000000,,,,,,GET,https://www.maconline.com/cart_link,,ui_guest_checkout,,,,,https://www.maconline.com/cart_link,resource_type=XHR,
browser_data_sent,1747149401,212.000000,,,,,,POST,https://analytics.google.com/g/collect?v=2&tid=G-H2P164SFGV&gtm=45je5591v874863633za200&_p=1747149400994&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103101750~103101752~103116025~103200001~103207802~103233427~103251618~103251620~103263073~103284320~103284322~103301114~103301116&cid=1199819053.1747149401&ecid=412740751&ul=en-us&sr=1280x720&ir=1&uaa=&uab=&uafvl=&uamb=0&uam=&uap=&uapv=&uaw=0&are=1&pae=1&frm=0&pscdl=noapi&ec_mode=a&_eu=EA&_s=1&uid=&sid=1747149401&sct=1&seg=0&dl=https%3A%2F%2Fwww.maconline.com%2F&dt=MacOnline%20%7C%20El%20Principal%20Apple%20Premium%20Partner%20en%20Chile%20-%20MacOnline%20%7C%20Somos%20el%20Principal%20Apple%20Premium%20Partner%20en%20Chile&_tu=QA&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=455,,ui_guest_checkout,,,,,https://analytics.google.com/g/collect?v=2&tid=G-H2P164SFGV&gtm=45je5591v874863633za200&_p=1747149400994&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103101750~103101752~103116025~103200001~103207802~103233427~103251618~103251620~103263073~103284320~103284322~103301114~103301116&cid=1199819053.1747149401&ecid=412740751&ul=en-us&sr=1280x720&ir=1&uaa=&uab=&uafvl=&uamb=0&uam=&uap=&uapv=&uaw=0&are=1&pae=1&frm=0&pscdl=noapi&ec_mode=a&_eu=EA&_s=1&uid=&sid=1747149401&sct=1&seg=0&dl=https%3A%2F%2Fwww.maconline.com%2F&dt=MacOnline%20%7C%20El%20Principal%20Apple%20Premium%20Partner%20en%20Chile%20-%20MacOnline%20%7C%20Somos%20el%20Principal%20Apple%20Premium%20Partner%20en%20Chile&_tu=QA&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=455,resource_type=Fetch,
browser_data_sent,1747149401,212.000000,,,,,,POST,https://stats.g.doubleclick.net/g/collect?v=2&tid=G-H2P164SFGV&cid=1199819053.1747149401&gtm=45je5591v874863633za200&aip=1&dma=0&gcd=13l3l3l3l1l1&npa=0&frm=0&tag_exp=101509157~103101750~103101752~103116025~103200001~103207802~103233427~103251618~103251620~103263073~103284320~103284322~103301114~103301116,,ui_guest_checkout,,,,,https://stats.g.doubleclick.net/g/collect?v=2&tid=G-H2P164SFGV&cid=1199819053.1747149401&gtm=45je5591v874863633za200&aip=1&dma=0&gcd=13l3l3l3l1l1&npa=0&frm=0&tag_exp=101509157~103101750~103101752~103116025~103200001~103207802~103233427~103251618~103251620~103263073~103284320~103284322~103301114~103301116,resource_type=Ping,
browser_data_sent,1747149401,218.000000,,,,,,GET,https://www.google.cl/ads/ga-audiences?v=1&t=sr&slf_rd=1&_r=4&tid=G-H2P164SFGV&cid=1199819053.1747149401&gtm=45je5591v874863633za200&aip=1&dma=0&gcd=13l3l3l3l1l1&npa=0&frm=0&tag_exp=101509157~103101750~103101752~103116025~103200001~103207802~103233427~103251618~103251620~103263073~103284320~103284322~103301114~103301116&tag_exp=101509157~103101750~103101752~103116025~103200001~103207802~103233427~103251618~103251620~103263073~103284320~103284322~103301114~103301116&z=2144433729,,ui_guest_checkout,,,,,https://www.google.cl/ads/ga-audiences?v=1&t=sr&slf_rd=1&_r=4&tid=G-H2P164SFGV&cid=1199819053.1747149401&gtm=45je5591v874863633za200&aip=1&dma=0&gcd=13l3l3l3l1l1&npa=0&frm=0&tag_exp=101509157~103101750~103101752~103116025~103200001~103207802~103233427~103251618~103251620~103263073~103284320~103284322~103301114~103301116&tag_exp=101509157~103101750~103101752~103116025~103200001~103207802~103233427~103251618~103251620~103263073~103284320~103284322~103301114~103301116&z=2144433729,resource_type=Image,
browser_http_req_duration,1747149401,117.259000,,,,,,GET,https://www.googletagmanager.com/gtm.js?id=GTM-NGRRXW,h2,ui_guest_checkout,,200,,,https://www.googletagmanager.com/gtm.js?id=GTM-NGRRXW,from_prefetch_cache=false&from_cache=false&resource_type=Script&from_service_worker=false,
browser_data_received,1747149401,418958.000000,,,,,,GET,https://www.googletagmanager.com/gtm.js?id=GTM-NGRRXW,h2,ui_guest_checkout,,200,,,https://www.googletagmanager.com/gtm.js?id=GTM-NGRRXW,resource_type=Script&from_prefetch_cache=false&from_service_worker=false&from_cache=false,
browser_http_req_failed,1747149401,0.000000,,,,,,GET,https://www.googletagmanager.com/gtm.js?id=GTM-NGRRXW,h2,ui_guest_checkout,,200,,,https://www.googletagmanager.com/gtm.js?id=GTM-NGRRXW,from_service_worker=false&resource_type=Script&from_prefetch_cache=false&from_cache=false,
browser_http_req_duration,1747149401,365.662000,,,,,,GET,https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=UpWahq,h2,ui_guest_checkout,,200,,,https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=UpWahq,from_service_worker=false&from_cache=false&resource_type=Script&from_prefetch_cache=false,
browser_data_received,1747149401,10546.000000,,,,,,GET,https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=UpWahq,h2,ui_guest_checkout,,200,,,https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=UpWahq,from_prefetch_cache=false&from_cache=false&resource_type=Script&from_service_worker=false,
browser_http_req_failed,1747149401,0.000000,,,,,,GET,https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=UpWahq,h2,ui_guest_checkout,,200,,,https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=UpWahq,from_service_worker=false&from_cache=false&resource_type=Script&from_prefetch_cache=false,
browser_data_sent,1747149401,302.000000,,,,,,GET,https://fonts.gstatic.com/s/sourcesanspro/v22/6xKydSBYKcSV-LCoeQqfX1RYOo3ik4zwlxdu.woff2,,ui_guest_checkout,,,,,https://fonts.gstatic.com/s/sourcesanspro/v22/6xKydSBYKcSV-LCoeQqfX1RYOo3ik4zwlxdu.woff2,resource_type=Font,
browser_data_sent,1747149401,460.000000,,,,,,GET,https://d1aqw5mz0wngqe.cloudfront.net/assets/bootstrap/glyphicons-halflings-regular-fe185d11a49676890d47bb783312a0cda5a44c4039214094e7957b4c040ef11c.woff2,,ui_guest_checkout,,,,,https://d1aqw5mz0wngqe.cloudfront.net/assets/bootstrap/glyphicons-halflings-regular-fe185d11a49676890d47bb783312a0cda5a44c4039214094e7957b4c040ef11c.woff2,resource_type=Font,
browser_data_sent,1747149401,298.000000,,,,,,GET,https://fonts.gstatic.com/s/sourcesanspro/v22/6xK3dSBYKcSV-LCoeQqfX1RYOo3qOK7l.woff2,,ui_guest_checkout,,,,,https://fonts.gstatic.com/s/sourcesanspro/v22/6xK3dSBYKcSV-LCoeQqfX1RYOo3qOK7l.woff2,resource_type=Font,
